rec_id,lig_code,smiles,BM_scaffold,BM_scaffold_canon,scaffold_index,cluster_label
7p48_1.pdb_7p48_1_ATP_CB.pdb,ATP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,13.0
6kig_1.pdb_6kig_1_CLA_EM.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,14.0
6kig_1.pdb_6kig_1_CLA_HL.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,33.0
6kig_1.pdb_6kig_1_CLA_WE.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,137.0
6kig_1.pdb_6kig_1_CLA_JU.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,51.0
6kig_1.pdb_6kig_1_CLA_MB.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,57.0
6kig_1.pdb_6kig_1_CLA_UP.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,83.0
6kig_1.pdb_6kig_1_CLA_NAA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,17.0
6kig_1.pdb_6kig_1_CLA_XBA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,136.0
6kig_1.pdb_6kig_1_CLA_SH.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,
6kig_1.pdb_6kig_1_CLA_IO.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,160.0
6kig_1.pdb_6kig_1_CLA_KS.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,107.0
6kig_1.pdb_6kig_1_CLA_EK.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,80.0
6kig_1.pdb_6kig_1_CLA_UH.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,136.0
6kig_1.pdb_6kig_1_CLA_HG.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,123.0
6kig_1.pdb_6kig_1_CLA_HFA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,8.0
6kig_1.pdb_6kig_1_CLA_ZGA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,33.0
6kig_1.pdb_6kig_1_CLA_GB.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,69.0
6kig_1.pdb_6kig_1_CLA_VI.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,101.0
6kig_1.pdb_6kig_1_CLA_ZA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,101.0
6kig_1.pdb_6kig_1_CLA_FEA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,1.0
6kig_1.pdb_6kig_1_CLA_CHA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,76.0
6kig_1.pdb_6kig_1_CLA_SP.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,137.0
6kig_1.pdb_6kig_1_CLA_YR.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,
6kig_1.pdb_6kig_1_CLA_OB.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,111.0
6kig_1.pdb_6kig_1_CLA_WFA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,80.0
6kig_1.pdb_6kig_1_CLA_HE.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,45.0
6kig_1.pdb_6kig_1_CLA_WL.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,22.0
6kig_1.pdb_6kig_1_CLA_ST.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,53.0
6kig_1.pdb_6kig_1_CLA_GDA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,107.0
6kig_1.pdb_6kig_1_CLA_XG.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,51.0
6kig_1.pdb_6kig_1_CLA_NC.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,
6kig_1.pdb_6kig_1_CLA_DP.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,112.0
6kig_1.pdb_6kig_1_PQN_WP.pdb,PQN,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(/C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,874,162.0
6kig_1.pdb_6kig_1_CLA_BB.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,124.0
6kig_1.pdb_6kig_1_PQN_ON.pdb,PQN,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(/C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,874,29.0
6kig_1.pdb_6kig_1_CLA_TR.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,51.0
6kig_1.pdb_6kig_1_CLA_DN.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,51.0
6kig_1.pdb_6kig_1_CLA_LT.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,107.0
6kig_1.pdb_6kig_1_CLA_OK.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,53.0
6kig_1.pdb_6kig_1_CLA_ZO.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,13.0
6kig_1.pdb_6kig_1_CLA_XGA.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,51.0
6kig_1.pdb_6kig_1_CLA_PB.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,45.0
6kig_1.pdb_6kig_1_PQN_AF.pdb,PQN,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(/C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,874,162.0
6kig_1.pdb_6kig_1_CLA_OO.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,146.0
6kig_1.pdb_6kig_1_CLA_SG.pdb,CLA,CCC1=C(C)C2=Cc3n4[Mg][N@@]5C(=CC1=N2)C(=C6C(=O)[C@H](C(=O)OC)C(=C56)C7=NC(=Cc4c(C)c3C=C)[C@@H](C)[C@@H]7CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,O=C1CC2=c3c1cc1[n]3[Mg][n]3c(ccc3C=C3CCC2=N3)C=C2C=CC(=N2)C=1,1261,76.0
