pocket_cluster,scaffold_index,count
58.0,17,2
58.0,36,2
58.0,39,1
58.0,46,6
58.0,49,2
58.0,58,1
58.0,64,3
58.0,105,1
58.0,146,1
58.0,165,4
58.0,193,1
58.0,210,11
58.0,277,3
58.0,287,3
58.0,322,1
58.0,346,3
58.0,360,2
58.0,471,1
58.0,537,1
58.0,638,2
58.0,709,2
58.0,780,1
58.0,783,1
58.0,874,7
58.0,924,1
58.0,1054,3
58.0,1127,1
58.0,1131,1
58.0,1144,2
58.0,1182,28
58.0,1195,1
58.0,1260,7
58.0,1261,347
58.0,1262,1
58.0,1263,9
58.0,1268,1
58.0,1269,1
58.0,1281,16
58.0,1289,4
58.0,1301,2
58.0,1329,2
58.0,1330,2
58.0,1331,1
58.0,1336,1
58.0,1382,1
58.0,1387,1
58.0,1395,1
58.0,1493,1
58.0,1602,1
58.0,1882,2
58.0,2275,1
58.0,2318,1
58.0,2325,1
58.0,2387,3
58.0,2468,3
58.0,2488,1
58.0,2511,1
58.0,2624,1
58.0,2695,1
58.0,2707,3
59.0,0,39
59.0,1,6
59.0,3,166
59.0,4,14
59.0,6,20
59.0,9,12
59.0,13,47
59.0,14,5
59.0,15,3
59.0,17,2
59.0,23,1
59.0,32,5
59.0,36,1
59.0,39,1
59.0,42,1
59.0,49,2
59.0,59,16
59.0,86,2
59.0,105,4
59.0,131,1
59.0,165,4
59.0,167,2
59.0,215,1
59.0,252,1
59.0,266,2
59.0,267,2
59.0,318,2
59.0,323,1
59.0,464,1
59.0,501,1
59.0,575,1
59.0,653,1
59.0,715,1
59.0,726,1
59.0,741,2
59.0,798,1
59.0,874,1
59.0,960,1
59.0,1016,1
59.0,1054,1
59.0,1109,1
59.0,1159,2
59.0,1169,1
59.0,1226,3
59.0,1261,9
59.0,1262,1
59.0,1422,1
59.0,1476,1
59.0,1508,1
59.0,1532,1
59.0,1609,1
59.0,1751,1
59.0,1985,1
59.0,2005,1
59.0,2061,2
59.0,2164,2
59.0,2201,3
59.0,2485,1
59.0,2549,1
59.0,2651,1
59.0,2764,1
59.0,2768,1
59.0,2779,1
59.0,2804,1
60.0,0,10
60.0,1,3
60.0,3,52
60.0,4,4
60.0,6,10
60.0,9,4
60.0,13,33
60.0,14,7
60.0,17,5
60.0,23,4
60.0,32,1
60.0,36,7
60.0,42,2
60.0,46,1
60.0,48,1
60.0,49,2
60.0,59,8
60.0,61,1
60.0,86,2
60.0,101,1
60.0,114,1
60.0,121,4
60.0,125,3
60.0,181,1
60.0,185,1
60.0,216,2
60.0,494,1
60.0,609,1
60.0,631,1
60.0,1182,3
60.0,1242,3
60.0,1261,2
60.0,1427,2
60.0,1481,1
60.0,1987,2
60.0,2012,2
60.0,2320,2
60.0,2444,1
60.0,2482,1
60.0,2526,1
60.0,2927,1
61.0,0,15
61.0,1,4
61.0,3,87
61.0,4,12
61.0,6,44
61.0,9,3
61.0,13,66
61.0,14,11
61.0,23,1
61.0,32,3
61.0,36,2
61.0,39,4
61.0,42,2
61.0,49,4
61.0,55,1
61.0,59,5
61.0,70,2
61.0,86,1
61.0,101,1
61.0,104,1
61.0,105,3
61.0,125,1
61.0,151,5
61.0,237,1
61.0,266,1
61.0,300,1
61.0,314,1
61.0,377,1
61.0,400,1
61.0,450,1
61.0,679,1
61.0,689,1
61.0,691,1
61.0,716,1
61.0,878,1
61.0,904,1
61.0,966,1
61.0,1043,1
61.0,1092,4
61.0,1258,3
61.0,1261,1
61.0,1293,1
61.0,1309,1
61.0,1351,1
61.0,1763,2
61.0,1769,1
61.0,1805,1
61.0,1995,1
61.0,2038,1
61.0,2104,1
61.0,2132,1
61.0,2208,2
61.0,2481,6
61.0,2499,2
61.0,2509,1
61.0,2795,1
61.0,2813,2
62.0,0,17
62.0,1,15
62.0,3,63
62.0,4,8
62.0,6,13
62.0,9,3
62.0,12,1
62.0,13,27
62.0,14,6
62.0,17,3
62.0,23,6
62.0,32,2
62.0,36,8
62.0,42,2
62.0,46,1
62.0,48,2
62.0,59,4
62.0,61,1
62.0,105,10
62.0,151,1
62.0,216,1
62.0,266,2
62.0,287,1
62.0,404,1
62.0,492,1
62.0,610,1
62.0,663,4
62.0,716,1
62.0,736,1
62.0,756,1
62.0,863,1
62.0,891,1
62.0,1115,1
62.0,1217,1
62.0,1261,6
62.0,1325,2
62.0,1344,3
62.0,1570,1
62.0,2003,2
62.0,2414,1
62.0,2556,4
62.0,2645,1
63.0,0,26
63.0,1,5
63.0,3,112
63.0,4,12
63.0,6,7
63.0,9,5
63.0,11,1
63.0,13,9
63.0,14,12
63.0,17,9
63.0,30,1
63.0,32,2
63.0,36,7
63.0,39,2
63.0,42,1
63.0,45,1
63.0,49,5
63.0,59,1
63.0,86,5
63.0,95,1
63.0,101,1
63.0,104,3
63.0,125,4
63.0,130,1
63.0,138,2
63.0,176,1
63.0,181,4
63.0,215,1
63.0,297,6
63.0,318,2
63.0,337,1
63.0,412,1
63.0,426,4
63.0,433,1
63.0,460,1
63.0,478,1
63.0,492,2
63.0,522,2
63.0,538,1
63.0,599,1
63.0,615,1
63.0,636,1
63.0,638,1
63.0,651,1
63.0,662,1
63.0,716,1
63.0,739,1
63.0,777,1
63.0,826,1
63.0,1130,3
63.0,1134,4
63.0,1141,4
63.0,1161,1
63.0,1164,5
63.0,1166,5
63.0,1174,5
63.0,1182,29
63.0,1249,4
63.0,1261,3
63.0,1279,1
63.0,1281,1
63.0,1364,3
63.0,1402,1
63.0,1443,1
63.0,1473,1
63.0,1500,1
63.0,1504,1
63.0,1544,1
63.0,1559,5
63.0,1576,1
63.0,1625,1
63.0,1633,1
63.0,1655,1
63.0,1715,1
63.0,1827,2
63.0,1844,2
63.0,1851,2
63.0,1934,1
63.0,1938,1
63.0,1994,2
63.0,2001,1
63.0,2028,1
63.0,2089,1
63.0,2187,1
63.0,2253,1
63.0,2315,1
63.0,2459,1
63.0,2512,1
63.0,2771,1
63.0,2788,1
63.0,2832,1
63.0,2857,1
63.0,2862,1
64.0,0,45
64.0,1,7
64.0,3,121
64.0,4,26
64.0,6,34
64.0,7,1
64.0,9,17
64.0,13,62
64.0,14,12
64.0,15,1
64.0,17,7
64.0,32,1
64.0,34,1
64.0,36,15
64.0,39,2
64.0,42,1
64.0,45,4
64.0,49,2
64.0,59,25
64.0,61,2
64.0,64,2
64.0,101,1
64.0,102,1
64.0,105,7
64.0,165,1
64.0,266,1
64.0,297,1
64.0,383,1
64.0,492,2
64.0,534,1
64.0,547,1
64.0,566,1
64.0,613,1
64.0,651,1
64.0,682,3
64.0,796,1
64.0,874,4
64.0,1024,1
64.0,1031,1
64.0,1070,2
64.0,1171,1
64.0,1182,2
64.0,1226,3
64.0,1260,2
64.0,1261,30
64.0,1281,14
64.0,1290,2
64.0,1294,1
64.0,1329,1
64.0,1330,2
64.0,1331,1
64.0,1359,1
64.0,1555,1
64.0,2061,1
64.0,2453,1
64.0,2478,4
64.0,2493,2
64.0,2549,1
64.0,2554,2
64.0,2572,1
64.0,2594,1
64.0,2617,4
64.0,2654,1
64.0,2698,2
64.0,2821,1
64.0,2897,1
64.0,2901,1
65.0,0,22
65.0,1,1
65.0,3,21
65.0,4,7
65.0,13,10
65.0,14,7
65.0,17,1
65.0,23,2
65.0,30,4
65.0,36,42
65.0,39,1
65.0,42,4
65.0,47,1
65.0,49,2
65.0,59,10
65.0,64,1
65.0,73,1
65.0,86,1
65.0,105,1
65.0,122,1
65.0,125,1
65.0,138,1
65.0,165,2
65.0,230,1
65.0,232,1
65.0,341,4
65.0,430,1
65.0,734,1
65.0,798,1
65.0,806,1
65.0,815,3
65.0,935,1
65.0,965,1
65.0,983,1
65.0,1024,2
65.0,1029,2
65.0,1076,2
65.0,1106,2
65.0,1150,1
65.0,1170,1
65.0,1175,1
65.0,1194,2
65.0,1223,1
65.0,1261,5
65.0,1315,1
65.0,1381,1
65.0,1484,1
65.0,1791,1
65.0,1957,2
65.0,2066,1
65.0,2149,2
65.0,2206,1
65.0,2334,1
65.0,2349,1
65.0,2521,1
65.0,2523,2
65.0,2722,1
65.0,2761,2
65.0,2848,1
65.0,2914,1
65.0,2926,1
66.0,0,9
66.0,3,94
66.0,4,2
66.0,6,10
66.0,9,8
66.0,13,11
66.0,14,2
66.0,15,1
66.0,36,4
66.0,59,1
66.0,86,19
66.0,169,1
66.0,316,1
66.0,379,1
66.0,569,1
66.0,665,1
66.0,976,1
66.0,1195,1
66.0,1244,1
66.0,1261,11
66.0,1272,1
66.0,1821,1
66.0,2010,1
66.0,2025,1
66.0,2679,1
67.0,0,19
67.0,1,5
67.0,3,39
67.0,4,5
67.0,6,14
67.0,9,9
67.0,13,25
67.0,14,7
67.0,23,2
67.0,32,1
67.0,36,4
67.0,49,3
67.0,59,19
67.0,61,3
67.0,64,2
67.0,86,2
67.0,105,2
67.0,191,3
67.0,200,1
67.0,239,1
67.0,386,1
67.0,663,3
67.0,713,1
67.0,784,1
67.0,827,1
67.0,859,1
67.0,956,4
67.0,1217,1
67.0,1261,3
67.0,1463,1
67.0,1719,1
67.0,1783,1
67.0,1835,2
67.0,2440,1
68.0,0,17
68.0,1,1
68.0,3,149
68.0,4,2
68.0,6,22
68.0,7,4
68.0,9,4
68.0,13,33
68.0,14,11
68.0,15,1
68.0,17,4
68.0,32,1
68.0,36,4
68.0,39,2
68.0,48,2
68.0,49,1
68.0,56,1
68.0,59,2
68.0,61,2
68.0,64,1
68.0,74,1
68.0,100,2
68.0,108,1
68.0,165,2
68.0,185,1
68.0,194,1
68.0,266,1
68.0,297,1
68.0,320,3
68.0,395,1
68.0,436,1
68.0,439,2
68.0,493,1
68.0,525,1
68.0,530,3
68.0,579,1
68.0,617,2
68.0,622,1
68.0,663,1
68.0,676,1
68.0,690,1
68.0,753,1
68.0,876,1
68.0,885,1
68.0,1130,1
68.0,1148,1
68.0,1157,12
68.0,1168,1
68.0,1207,1
68.0,1261,3
68.0,1340,1
68.0,1358,12
68.0,1375,5
68.0,1380,3
68.0,1381,1
68.0,1389,3
68.0,1393,2
68.0,1394,1
68.0,1513,1
68.0,1728,2
68.0,1874,1
68.0,1994,2
68.0,2016,1
68.0,2256,1
68.0,2295,1
68.0,2323,1
68.0,2377,1
68.0,2451,1
68.0,2453,1
68.0,2651,1
68.0,2935,1
68.0,2938,2
69.0,0,63
69.0,3,107
69.0,4,3
69.0,5,3
69.0,6,4
69.0,9,9
69.0,13,13
69.0,14,3
69.0,15,10
69.0,17,3
69.0,32,1
69.0,36,16
69.0,39,7
69.0,42,2
69.0,48,5
69.0,49,6
69.0,59,3
69.0,61,1
69.0,64,1
69.0,86,6
69.0,98,1
69.0,125,1
69.0,148,4
69.0,157,1
69.0,165,1
69.0,190,1
69.0,210,2
69.0,233,1
69.0,234,4
69.0,239,1
69.0,266,1
69.0,322,1
69.0,367,1
69.0,723,1
69.0,812,1
69.0,858,1
69.0,874,1
69.0,905,2
69.0,965,2
69.0,979,1
69.0,1118,1
69.0,1130,1
69.0,1137,1
69.0,1182,1
69.0,1244,1
69.0,1260,3
69.0,1261,200
69.0,1262,1
69.0,1272,1
69.0,1281,8
69.0,1297,1
69.0,1329,2
69.0,1330,4
69.0,1394,1
69.0,1486,1
69.0,1824,1
69.0,2026,1
69.0,2083,1
69.0,2199,2
69.0,2383,1
69.0,2399,1
69.0,2494,1
69.0,2535,4
69.0,2585,2
70.0,0,20
70.0,1,6
70.0,3,82
70.0,4,39
70.0,6,12
70.0,9,19
70.0,13,29
70.0,14,20
70.0,17,13
70.0,23,1
70.0,32,11
70.0,34,2
70.0,36,25
70.0,39,2
70.0,42,1
70.0,48,5
70.0,49,2
70.0,59,9
70.0,61,1
70.0,101,1
70.0,105,1
70.0,151,6
70.0,191,2
70.0,243,1
70.0,258,1
70.0,272,1
70.0,314,2
70.0,439,1
70.0,492,3
70.0,511,1
70.0,560,1
70.0,663,1
70.0,720,3
70.0,993,1
70.0,1075,1
70.0,1089,1
70.0,1173,2
70.0,1392,3
70.0,1679,1
70.0,1731,1
70.0,1786,5
70.0,1804,1
70.0,1856,2
70.0,1913,2
70.0,1965,1
70.0,2018,2
70.0,2595,1
70.0,2859,1
70.0,2945,2
71.0,0,22
71.0,1,5
71.0,3,66
71.0,4,2
71.0,6,19
71.0,9,2
71.0,13,23
71.0,14,11
71.0,15,2
71.0,23,4
71.0,30,1
71.0,32,1
71.0,36,1
71.0,39,3
71.0,49,2
71.0,59,2
71.0,61,1
71.0,87,1
71.0,94,1
71.0,140,3
71.0,176,1
71.0,181,1
71.0,186,1
71.0,193,1
71.0,197,1
71.0,213,1
71.0,242,1
71.0,255,1
71.0,265,1
71.0,266,3
71.0,308,1
71.0,325,1
71.0,357,1
71.0,378,1
71.0,396,1
71.0,570,2
71.0,604,1
71.0,612,4
71.0,636,6
71.0,649,1
71.0,661,1
71.0,675,1
71.0,690,2
71.0,698,1
71.0,710,1
71.0,801,1
71.0,810,1
71.0,830,1
71.0,857,1
71.0,1027,1
71.0,1047,1
71.0,1093,1
71.0,1122,3
71.0,1182,2
71.0,1223,6
71.0,1251,1
71.0,1285,4
71.0,1391,1
71.0,1411,1
71.0,1438,1
71.0,1448,1
71.0,1457,1
71.0,1478,1
71.0,1523,1
71.0,1529,1
71.0,1554,1
71.0,1622,1
71.0,1628,1
71.0,1638,3
71.0,1695,1
71.0,1730,2
71.0,1777,1
71.0,1814,1
71.0,1816,2
71.0,1822,2
71.0,1866,1
71.0,1995,1
71.0,2005,1
71.0,2053,1
71.0,2076,1
71.0,2096,2
71.0,2102,1
71.0,2109,1
71.0,2152,2
71.0,2202,1
71.0,2207,1
71.0,2237,2
71.0,2257,1
71.0,2261,1
71.0,2356,1
71.0,2406,1
71.0,2408,1
71.0,2423,1
71.0,2434,1
71.0,2461,1
71.0,2477,1
71.0,2509,1
71.0,2518,4
71.0,2564,2
71.0,2566,2
71.0,2589,4
71.0,2599,3
71.0,2677,1
71.0,2681,1
71.0,2780,1
71.0,2811,2
71.0,2958,2
72.0,0,29
72.0,1,9
72.0,3,27
72.0,4,2
72.0,6,5
72.0,7,1
72.0,9,3
72.0,13,16
72.0,14,6
72.0,17,6
72.0,23,4
72.0,30,1
72.0,32,1
72.0,36,3
72.0,39,1
72.0,42,2
72.0,49,1
72.0,59,7
72.0,64,3
72.0,91,1
72.0,98,1
72.0,105,3
72.0,121,3
72.0,125,3
72.0,200,2
72.0,216,1
72.0,268,1
72.0,344,1
72.0,553,1
72.0,599,1
72.0,663,3
72.0,750,1
72.0,751,1
72.0,977,2
72.0,997,1
72.0,1053,2
72.0,1094,1
72.0,1104,1
72.0,1150,1
72.0,1235,6
72.0,1261,15
72.0,1293,1
72.0,1322,2
72.0,1351,5
72.0,1424,1
72.0,1460,1
72.0,1798,1
72.0,1799,1
72.0,1826,1
72.0,1832,2
72.0,1852,1
72.0,1906,2
72.0,2104,2
72.0,2141,2
72.0,2148,1
72.0,2403,1
72.0,2435,2
72.0,2444,1
72.0,2546,1
72.0,2570,1
72.0,2658,1
72.0,2722,1
72.0,2797,1
73.0,0,56
73.0,1,4
73.0,3,10
73.0,6,3
73.0,7,1
73.0,9,2
73.0,13,12
73.0,14,2
73.0,17,11
73.0,32,4
73.0,36,25
73.0,44,1
73.0,46,1
73.0,49,2
73.0,59,4
73.0,60,1
73.0,86,1
73.0,104,1
73.0,121,1
73.0,125,2
73.0,139,1
73.0,210,1
73.0,287,1
73.0,546,1
73.0,556,1
73.0,638,1
73.0,663,2
73.0,777,2
73.0,874,2
73.0,912,1
73.0,924,1
73.0,965,2
73.0,1136,1
73.0,1150,5
73.0,1182,33
73.0,1201,1
73.0,1260,3
73.0,1261,114
73.0,1278,1
73.0,1281,6
73.0,1301,2
73.0,1329,3
73.0,1330,8
73.0,1331,2
73.0,1395,1
73.0,1575,1
73.0,1620,1
73.0,1626,1
73.0,1708,1
73.0,1745,1
73.0,1966,2
73.0,2127,1
73.0,2192,1
73.0,2290,1
73.0,2479,1
73.0,2504,2
73.0,2574,4
73.0,2643,1
73.0,2695,1
73.0,2717,1
73.0,2879,1
73.0,2944,1
74.0,0,20
74.0,1,2
74.0,3,46
74.0,4,2
74.0,5,1
74.0,6,7
74.0,9,6
74.0,13,36
74.0,14,13
74.0,17,1
74.0,32,1
74.0,36,1
74.0,59,4
74.0,79,1
74.0,231,2
74.0,264,1
74.0,266,2
74.0,287,1
74.0,314,1
74.0,426,1
74.0,506,1
74.0,527,1
74.0,776,1
74.0,827,2
74.0,875,1
74.0,1261,1
74.0,1413,1
74.0,1601,1
74.0,1790,1
74.0,1831,1
74.0,1893,1
74.0,1910,1
74.0,1919,1
74.0,2029,2
74.0,2100,1
74.0,2214,2
74.0,2483,2
74.0,2888,1
75.0,0,29
75.0,1,3
75.0,3,63
75.0,4,4
75.0,6,11
75.0,9,1
75.0,11,1
75.0,13,7
75.0,14,2
75.0,15,11
75.0,17,5
75.0,23,11
75.0,30,1
75.0,34,1
75.0,36,19
75.0,39,2
75.0,42,1
75.0,47,1
75.0,49,1
75.0,59,1
75.0,61,1
75.0,86,1
75.0,100,2
75.0,105,1
75.0,116,1
75.0,125,1
75.0,139,1
75.0,181,4
75.0,210,1
75.0,266,1
75.0,285,1
75.0,316,2
75.0,341,1
75.0,349,1
75.0,383,1
75.0,492,1
75.0,530,1
75.0,567,4
75.0,597,1
75.0,606,1
75.0,634,1
75.0,808,1
75.0,922,1
75.0,926,1
75.0,1058,2
75.0,1137,1
75.0,1175,6
75.0,1182,1
75.0,1187,1
75.0,1204,6
75.0,1207,1
75.0,1261,19
75.0,1265,3
75.0,1277,4
75.0,1281,1
75.0,1306,1
75.0,1330,1
75.0,1629,1
75.0,1681,1
75.0,1725,1
75.0,1733,1
75.0,1851,2
75.0,1874,1
75.0,1894,2
75.0,1983,1
75.0,1991,2
75.0,1994,1
75.0,1996,1
75.0,2046,1
75.0,2056,2
75.0,2169,2
75.0,2282,2
75.0,2405,3
75.0,2411,3
75.0,2486,2
75.0,2525,4
75.0,2536,1
75.0,2561,1
75.0,2643,1
75.0,2714,1
75.0,2897,1
75.0,2928,1
76.0,0,109
76.0,1,15
76.0,3,44
76.0,4,8
76.0,6,12
76.0,9,3
76.0,13,19
76.0,14,6
76.0,17,6
76.0,23,5
76.0,34,1
76.0,42,1
76.0,46,6
76.0,48,1
76.0,49,8
76.0,59,5
76.0,64,1
76.0,67,2
76.0,86,7
76.0,105,1
76.0,122,1
76.0,138,1
76.0,162,1
76.0,188,3
76.0,210,4
76.0,224,1
76.0,241,2
76.0,434,1
76.0,441,1
76.0,445,1
76.0,524,3
76.0,629,1
76.0,665,1
76.0,729,1
76.0,744,1
76.0,827,4
76.0,847,1
76.0,870,1
76.0,929,1
76.0,1069,3
76.0,1102,2
76.0,1140,2
76.0,1146,1
76.0,1151,1
76.0,1175,2
76.0,1182,9
76.0,1214,2
76.0,1261,50
76.0,1262,1
76.0,1263,2
76.0,1278,1
76.0,1282,2
76.0,1351,2
76.0,1414,1
76.0,1451,2
76.0,1461,1
76.0,1483,1
76.0,1492,3
76.0,1590,1
76.0,1723,1
76.0,1778,1
76.0,1793,1
76.0,1900,1
76.0,1918,1
76.0,1933,1
76.0,1944,1
76.0,1953,1
76.0,1980,1
76.0,2027,1
76.0,2161,1
76.0,2170,1
76.0,2269,1
76.0,2388,1
76.0,2559,1
76.0,2668,1
76.0,2712,4
76.0,2736,2
76.0,2741,2
76.0,2890,1
77.0,0,23
77.0,1,4
77.0,3,91
77.0,4,39
77.0,5,2
77.0,6,46
77.0,9,8
77.0,13,46
77.0,14,9
77.0,23,3
77.0,32,4
77.0,36,40
77.0,39,2
77.0,42,3
77.0,49,5
77.0,59,16
77.0,86,4
77.0,100,1
77.0,101,4
77.0,121,3
77.0,165,1
77.0,183,1
77.0,191,7
77.0,215,1
77.0,272,2
77.0,492,1
77.0,617,1
77.0,720,1
77.0,727,1
77.0,835,1
77.0,898,2
77.0,962,1
77.0,976,1
77.0,1023,1
77.0,1024,1
77.0,1095,2
77.0,1182,6
77.0,1261,1
77.0,1283,1
77.0,1301,3
77.0,1325,2
77.0,1361,1
77.0,1407,1
77.0,1710,2
77.0,1776,1
77.0,1786,1
77.0,2351,1
77.0,2551,1
77.0,2835,1
78.0,0,32
78.0,1,5
78.0,3,129
78.0,4,9
78.0,6,13
78.0,9,4
78.0,13,17
78.0,14,28
78.0,15,7
78.0,17,8
78.0,23,2
78.0,30,7
78.0,32,4
78.0,36,15
78.0,39,4
78.0,42,3
78.0,49,2
78.0,59,6
78.0,61,1
78.0,62,1
78.0,86,2
78.0,101,1
78.0,147,1
78.0,165,4
78.0,169,1
78.0,210,3
78.0,211,1
78.0,231,1
78.0,239,1
78.0,295,2
78.0,297,4
78.0,300,1
78.0,318,1
78.0,341,3
78.0,352,1
78.0,507,1
78.0,569,1
78.0,764,1
78.0,874,2
78.0,905,1
78.0,965,1
78.0,1066,2
78.0,1105,1
78.0,1112,1
78.0,1116,1
78.0,1129,8
78.0,1142,3
78.0,1159,1
78.0,1169,1
78.0,1207,3
78.0,1261,46
78.0,1277,1
78.0,1279,4
78.0,1340,1
78.0,1363,3
78.0,1477,1
78.0,1559,1
78.0,1661,1
78.0,1821,1
78.0,1928,1
78.0,1945,1
78.0,1982,2
78.0,1996,3
78.0,2031,2
78.0,2046,1
78.0,2295,2
78.0,2581,1
78.0,2612,4
78.0,2804,1
78.0,2833,1
78.0,2915,1
78.0,2928,1
79.0,0,7
79.0,1,4
79.0,3,10
79.0,4,4
79.0,6,2
79.0,9,2
79.0,13,12
79.0,14,3
79.0,17,6
79.0,21,1
79.0,23,1
79.0,30,2
79.0,32,4
79.0,36,4
79.0,42,1
79.0,43,1
79.0,59,9
79.0,64,2
79.0,86,1
79.0,100,2
79.0,128,2
79.0,216,1
79.0,239,1
79.0,290,1
79.0,341,2
79.0,524,1
79.0,528,1
79.0,665,1
79.0,735,1
79.0,814,1
79.0,1003,1
79.0,1114,1
79.0,1171,1
79.0,1182,1
79.0,1197,4
79.0,1261,4
79.0,1272,1
79.0,1310,2
79.0,1315,1
79.0,1418,1
79.0,1447,1
79.0,1513,2
79.0,1685,1
79.0,1720,2
79.0,1761,2
79.0,2135,1
79.0,2166,2
79.0,2256,6
79.0,2311,4
79.0,2352,1
79.0,2410,3
79.0,2572,2
79.0,2596,2
79.0,2637,1
79.0,2678,1
79.0,2716,1
79.0,2731,1
79.0,2785,1
79.0,2870,1
80.0,0,118
80.0,1,11
80.0,3,17
80.0,6,5
80.0,9,1
80.0,15,12
80.0,17,4
80.0,23,1
80.0,46,8
80.0,49,5
80.0,59,4
80.0,64,13
80.0,67,1
80.0,86,5
80.0,122,1
80.0,139,1
80.0,210,12
80.0,277,1
80.0,321,1
80.0,342,1
80.0,378,1
80.0,384,1
80.0,445,4
80.0,472,1
80.0,480,1
80.0,524,1
80.0,594,1
80.0,603,1
80.0,638,1
80.0,737,2
80.0,739,1
80.0,754,1
80.0,818,1
80.0,827,1
80.0,865,1
80.0,874,8
80.0,965,1
80.0,1051,1
80.0,1054,2
80.0,1127,1
80.0,1182,93
80.0,1183,5
80.0,1202,3
80.0,1208,1
80.0,1260,10
80.0,1261,404
80.0,1262,16
80.0,1263,7
80.0,1281,29
80.0,1286,4
80.0,1298,1
80.0,1329,2
80.0,1330,2
80.0,1331,1
80.0,1351,1
80.0,1387,1
80.0,1395,2
80.0,1596,1
80.0,1737,1
80.0,1755,1
80.0,1818,2
80.0,1903,1
80.0,1929,2
80.0,2013,2
80.0,2358,2
80.0,2386,1
80.0,2511,2
80.0,2548,1
80.0,2583,1
80.0,2631,2
80.0,2668,1
80.0,2750,2
80.0,2759,2
80.0,2816,1
80.0,2916,1
81.0,0,44
81.0,1,6
81.0,3,68
81.0,5,2
81.0,6,14
81.0,9,2
81.0,13,22
81.0,15,1
81.0,17,7
81.0,23,6
81.0,32,5
81.0,36,8
81.0,45,1
81.0,46,2
81.0,59,15
81.0,61,2
81.0,86,2
81.0,105,2
81.0,111,1
81.0,125,1
81.0,167,1
81.0,181,1
81.0,200,1
81.0,208,2
81.0,210,1
81.0,266,1
81.0,287,1
81.0,302,6
81.0,346,2
81.0,354,1
81.0,368,2
81.0,404,1
81.0,445,1
81.0,492,2
81.0,672,1
81.0,710,6
81.0,716,3
81.0,740,1
81.0,1054,2
81.0,1099,1
81.0,1100,2
81.0,1131,1
81.0,1165,1
81.0,1182,10
81.0,1195,1
81.0,1216,1
81.0,1260,5
81.0,1261,116
81.0,1272,1
81.0,1275,8
81.0,1278,2
81.0,1281,9
81.0,1303,2
81.0,1319,1
81.0,1329,1
81.0,1330,1
81.0,1331,1
81.0,1580,1
81.0,1733,1
81.0,1839,1
81.0,1840,1
81.0,1895,1
81.0,1907,1
81.0,2037,1
81.0,2049,1
81.0,2147,1
81.0,2251,2
81.0,2262,1
81.0,2443,1
81.0,2484,1
81.0,2488,1
81.0,2489,2
81.0,2596,2
81.0,2712,1
81.0,2807,1
81.0,2818,4
82.0,0,7
82.0,1,4
82.0,3,41
82.0,6,11
82.0,9,1
82.0,13,6
82.0,14,3
82.0,23,2
82.0,34,1
82.0,36,2
82.0,59,5
82.0,101,2
82.0,148,1
82.0,181,1
82.0,191,1
82.0,266,5
82.0,287,1
82.0,298,1
82.0,663,1
82.0,716,2
82.0,905,1
82.0,964,1
82.0,1261,3
82.0,2821,1
83.0,0,30
83.0,1,5
83.0,3,33
83.0,4,3
83.0,6,6
83.0,9,1
83.0,13,3
83.0,14,2
83.0,15,9
83.0,17,5
83.0,23,4
83.0,32,3
83.0,34,1
83.0,36,11
83.0,47,1
83.0,49,1
83.0,59,2
83.0,86,3
83.0,105,1
83.0,110,1
83.0,121,3
83.0,125,1
83.0,201,1
83.0,290,1
83.0,445,1
83.0,505,1
83.0,663,1
83.0,694,1
83.0,710,1
83.0,855,1
83.0,874,5
83.0,891,5
83.0,936,1
83.0,965,4
83.0,1029,1
83.0,1115,1
83.0,1150,3
83.0,1182,4
83.0,1260,8
83.0,1261,66
83.0,1281,2
83.0,1298,7
83.0,1314,1
83.0,1329,1
83.0,1330,1
83.0,1395,1
83.0,1581,1
83.0,1896,1
83.0,2127,1
83.0,2188,2
83.0,2191,2
83.0,2264,1
83.0,2535,1
83.0,2660,1
83.0,2690,1
83.0,2703,4
83.0,2957,1
84.0,0,20
84.0,1,7
84.0,3,91
84.0,4,5
84.0,6,28
84.0,9,2
84.0,13,18
84.0,32,1
84.0,36,3
84.0,39,1
84.0,59,4
84.0,64,2
84.0,86,1
84.0,108,1
84.0,181,1
84.0,216,3
84.0,287,2
84.0,314,1
84.0,539,2
84.0,624,1
84.0,827,2
84.0,874,1
84.0,965,2
84.0,1163,1
84.0,1198,1
84.0,1261,9
84.0,1281,1
84.0,1322,1
84.0,1847,2
84.0,2048,2
84.0,2116,3
84.0,2365,3
84.0,2432,1
84.0,2472,1
84.0,2773,2
84.0,2863,1
85.0,0,13
85.0,1,1
85.0,3,95
85.0,4,12
85.0,6,18
85.0,13,6
85.0,14,3
85.0,15,1
85.0,17,3
85.0,23,1
85.0,36,22
85.0,49,2
85.0,59,1
85.0,61,4
85.0,86,1
85.0,90,1
85.0,121,1
85.0,165,4
85.0,181,2
85.0,318,1
85.0,404,5
85.0,874,2
85.0,1040,1
85.0,1054,8
85.0,1233,2
85.0,1239,1
85.0,1261,19
85.0,1281,1
85.0,1328,1
85.0,1340,1
85.0,1945,1
85.0,2394,1
86.0,0,18
86.0,3,33
86.0,4,17
86.0,6,3
86.0,9,4
86.0,13,38
86.0,14,7
86.0,17,4
86.0,36,16
86.0,59,9
86.0,121,1
86.0,219,4
86.0,250,1
86.0,266,1
86.0,279,1
86.0,297,1
86.0,404,2
86.0,492,2
86.0,620,11
86.0,663,2
86.0,773,1
